label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
a,0.4217910170555115,0.580625593662262,-4.0515953969588736e-07,0.4892544150352478,0.5605515837669373,-0.017332669347524643,0.5284003019332886,0.4730636179447174,-0.01767328940331936,0.5382707118988037,0.3946724832057953,-0.01846987195312977,0.5397408604621887,0.33964958786964417,-0.01524332445114851,0.4902815818786621,0.39974263310432434,0.0013939630007371306,0.518373429775238,0.36670809984207153,-0.02184523455798626,0.5101116299629211,0.4282374978065491,-0.02843061275780201,0.4940451979637146,0.45269766449928284,-0.028432171791791916,0.4552720785140991,0.39547133445739746,0.0006056312122382224,0.4879389703273773,0.36332815885543823,-0.028171271085739136,0.47872620820999146,0.44067585468292236,-0.029257750138640404,0.45970669388771057,0.4649374783039093,-0.021730050444602966,0.41909632086753845,0.39670249819755554,-0.005680091679096222,0.4515044093132019,0.36510181427001953,-0.040043994784355164,0.4487081468105316,0.44341012835502625,-0.03022032603621483,0.4322657883167267,0.4726073443889618,-0.01371583342552185,0.37910977005958557,0.40218713879585266,-0.012796719558537006,0.41314488649368286,0.36952364444732666,-0.034692831337451935,0.4179193377494812,0.42647117376327515,-0.025355437770485878,0.4069659113883972,0.45470359921455383,-0.012226985767483711
a,0.7636857032775879,0.5144718289375305,-4.835058007301996e-07,0.847730815410614,0.4800054728984833,-0.017740722745656967,0.9091521501541138,0.38479435443878174,-0.017454709857702255,0.9229300022125244,0.2850995361804962,-0.018699826672673225,0.9241993427276611,0.2095702439546585,-0.015805333852767944,0.8738763332366943,0.30142828822135925,0.004769674502313137,0.8937124013900757,0.23627549409866333,-0.024552125483751297,0.8823806047439575,0.3102453947067261,-0.03568281978368759,0.8673260807991028,0.3527143895626068,-0.036458808928728104,0.8273648023605347,0.2918524742126465,0.0028264678549021482,0.8469611406326294,0.23081137239933014,-0.029939783737063408,0.8373473882675171,0.3242172300815582,-0.03469144180417061,0.8230177760124207,0.36444586515426636,-0.028453415259718895,0.7794000506401062,0.2916381359100342,-0.004881380125880241,0.8005171418190002,0.22940972447395325,-0.04474514350295067,0.7972768545150757,0.3285469710826874,-0.032108183950185776,0.785102128982544,0.37484341859817505,-0.011396633461117744,0.7237755060195923,0.29932910203933716,-0.013354921713471413,0.7523626089096069,0.24093274772167206,-0.03948340192437172,0.7582319974899292,0.31027817726135254,-0.026045793667435646,0.7512049674987793,0.3504032790660858,-0.007838617078959942
a,0.1001373827457428,0.5861044526100159,-5.449169862004055e-07,0.19826623797416687,0.5571446418762207,-0.06096296384930611,0.302337646484375,0.4213048815727234,-0.07298595458269119,0.32903337478637695,0.2685648500919342,-0.07337744534015656,0.3283756375312805,0.16058790683746338,-0.05980768799781799,0.26679617166519165,0.2784064710140228,-0.033491551876068115,0.2655109465122223,0.2011469006538391,-0.07758589833974838,0.241225928068161,0.3209958076477051,-0.091884545981884,0.2403719425201416,0.3363739848136902,-0.09735218435525894,0.19381508231163025,0.2681203782558441,-0.01781626045703888,0.1918702870607376,0.19012995064258575,-0.0690380334854126,0.18286514282226562,0.333737313747406,-0.07083892077207565,0.18704669177532196,0.3386719822883606,-0.06053377315402031,0.12473791092634201,0.2745247483253479,-0.011856975965201855,0.12056887149810791,0.21377906203269958,-0.0680716335773468,0.12317465245723724,0.3481012284755707,-0.04498835280537605,0.13252530992031097,0.354459673166275,-0.016623668372631073,0.05568431317806244,0.28268662095069885,-0.010073591955006123,0.055489882826805115,0.2540246248245239,-0.04160124436020851,0.06768292188644409,0.34766480326652527,-0.02218395099043846,0.07899851351976395,0.3588205575942993,0.0003981758782174438
a,0.4118537902832031,0.5926873683929443,-7.397956665045058e-07,0.5170612931251526,0.579997181892395,-0.04176291823387146,0.6168161034584045,0.42444050312042236,-0.044249359518289566,0.6294773817062378,0.2706095576286316,-0.04080551117658615,0.6209100484848022,0.17305248975753784,-0.027163174003362656,0.5676370859146118,0.2885967791080475,-0.017748922109603882,0.5958517789840698,0.2187354415655136,-0.05465094372630119,0.5740305185317993,0.3383495509624481,-0.06201035901904106,0.5611585974693298,0.3623082935810089,-0.06274895370006561,0.4980819821357727,0.27974337339401245,-0.013418424874544144,0.5296190977096558,0.20798692107200623,-0.058601539582014084,0.5164111852645874,0.35121846199035645,-0.05819449573755264,0.49879488348960876,0.3689725995063782,-0.04668312892317772,0.4313195049762726,0.28726035356521606,-0.017228906974196434,0.45751142501831055,0.22480593621730804,-0.0746217891573906,0.45606547594070435,0.36789602041244507,-0.052758216857910156,0.4386764168739319,0.38876309990882874,-0.02475683018565178,0.35881972312927246,0.29832524061203003,-0.022809486836194992,0.3901774287223816,0.2591654062271118,-0.05924456566572189,0.3976307511329651,0.36119136214256287,-0.040144115686416626,0.3846091032028198,0.3823797106742859,-0.017855729907751083
a,0.6679859161376953,0.6962563991546631,-5.688370379175467e-07,0.7767638564109802,0.6482760310173035,-0.035603199154138565,0.872188925743103,0.5119831562042236,-0.04365614056587219,0.902921199798584,0.3742099106311798,-0.04906498268246651,0.9051387310028076,0.2686511278152466,-0.04671064764261246,0.8020309209823608,0.38102877140045166,-0.014334249310195446,0.8562779426574707,0.3284234404563904,-0.050958629697561264,0.8344473838806152,0.4396950900554657,-0.06008997932076454,0.8067288994789124,0.45673030614852905,-0.06250110268592834,0.7382828593254089,0.3745841383934021,-0.014434536918997765,0.7986186742782593,0.315274715423584,-0.06041504442691803,0.7803243398666382,0.44773077964782715,-0.06423110514879227,0.7472056746482849,0.4664287567138672,-0.05710136145353317,0.6735270619392395,0.38380134105682373,-0.021511632949113846,0.7292290925979614,0.3238851726055145,-0.07918410003185272,0.7240174412727356,0.46140268445014954,-0.0593818724155426,0.6922001242637634,0.49188968539237976,-0.03299443796277046,0.5991108417510986,0.39794525504112244,-0.029675990343093872,0.6573700308799744,0.35078665614128113,-0.06700615584850311,0.6665148735046387,0.45065364241600037,-0.04765566438436508,0.6439861059188843,0.48074087500572205,-0.024796023964881897
a,0.1518026888370514,0.6329258680343628,-3.4669650972318777e-07,0.21386784315109253,0.6073303818702698,-0.0259554460644722,0.26688867807388306,0.5140807032585144,-0.028553785756230354,0.27465975284576416,0.4265403151512146,-0.02789209969341755,0.27788054943084717,0.3678601384162903,-0.021330775693058968,0.2305455356836319,0.451920747756958,-0.007209458854049444,0.23249807953834534,0.4053199291229248,-0.031153718009591103,0.22479043900966644,0.47504565119743347,-0.039390917867422104,0.22288371622562408,0.4970052242279053,-0.040888711810112,0.1905730664730072,0.4493207335472107,-0.001621926436200738,0.19063495099544525,0.40101495385169983,-0.0302256029099226,0.18901589512825012,0.48356515169143677,-0.031983882188797,0.18824391067028046,0.5053972005844116,-0.02513401210308075,0.15249481797218323,0.45458775758743286,-0.001234659575857222,0.15127253532409668,0.4076647162437439,-0.03297317773103714,0.15741001069545746,0.4890557527542114,-0.019703874364495277,0.15958738327026367,0.5152186751365662,-0.0018480856670066714,0.11184559017419815,0.46044301986694336,-0.002460312331095338,0.11430194973945618,0.4318898320198059,-0.020628200843930244,0.12341849505901337,0.4884375333786011,-0.009019587188959122,0.1270359754562378,0.5092912316322327,0.005312160588800907
a,0.4465538561344147,0.6330947279930115,-3.530804804086074e-07,0.5066973567008972,0.6029369831085205,-0.01944168284535408,0.5578722953796387,0.5211446285247803,-0.021722130477428436,0.5675908923149109,0.4385172426700592,-0.02287079393863678,0.5670238137245178,0.37597936391830444,-0.019941704347729683,0.519471287727356,0.4532376229763031,-0.002304724883288145,0.5399430394172668,0.41115802526474,-0.025765102356672287,0.5327722430229187,0.4751927852630615,-0.032855626195669174,0.5211461186408997,0.5044492483139038,-0.03265182301402092,0.48283660411834717,0.45007240772247314,-0.001425742986612022,0.501823902130127,0.40424829721450806,-0.027250105515122414,0.497741162776947,0.48190322518348694,-0.028521714732050896,0.48598629236221313,0.5119068622589111,-0.02200084738433361,0.44506654143333435,0.4547765254974365,-0.005537242162972689,0.4644065201282501,0.4114178419113159,-0.03865706920623779,0.46546056866645813,0.49330365657806396,-0.026849912479519844,0.45472830533981323,0.526570737361908,-0.009437700733542442,0.40096044540405273,0.4642961919307709,-0.010364826768636703,0.42549604177474976,0.4279872179031372,-0.03179722651839256,0.4309943616390228,0.4882235825061798,-0.020412694662809372,0.42212939262390137,0.5163184404373169,-0.005747304297983646
a,0.7437566518783569,0.5848530530929565,-3.6081337384530343e-07,0.808222770690918,0.5587122440338135,-0.029284551739692688,0.8643741607666016,0.46161365509033203,-0.03647896647453308,0.8850585222244263,0.37025347352027893,-0.041924308985471725,0.8861047029495239,0.298872172832489,-0.042207181453704834,0.8199825882911682,0.36913061141967773,-0.011588294990360737,0.8301284909248352,0.31128382682800293,-0.04884618893265724,0.8296103477478027,0.3904479146003723,-0.06601142138242722,0.8239521980285645,0.427789568901062,-0.07037229835987091,0.7760716080665588,0.3696422874927521,-0.009045511484146118,0.7854786515235901,0.3192838728427887,-0.04562024027109146,0.7897152900695801,0.4131612181663513,-0.050647638738155365,0.7836814522743225,0.44563260674476624,-0.045132532715797424,0.7299907207489014,0.38239988684654236,-0.013438254594802856,0.7368491291999817,0.3319127559661865,-0.05398023873567581,0.7469260096549988,0.4237928092479706,-0.03928546607494354,0.7433866858482361,0.45817458629608154,-0.0189545638859272,0.6797915697097778,0.40152236819267273,-0.019746391102671623,0.6919600963592529,0.36518919467926025,-0.04474406689405441,0.704115092754364,0.43141961097717285,-0.030546437948942184,0.7022873759269714,0.4619714319705963,-0.01284231711179018
a,0.38640865683555603,0.7632524967193604,-1.3088821333440137e-06,0.23760518431663513,0.6950408220291138,-0.06851395219564438,0.1147342324256897,0.4815872311592102,-0.086880162358284,0.06787331402301788,0.26211807131767273,-0.10207273066043854,0.06863220036029816,0.10031276941299438,-0.09801595658063889,0.18329545855522156,0.29215678572654724,-0.003848824417218566,0.14850080013275146,0.19822491705417633,-0.07038312405347824,0.18433651328086853,0.3712909519672394,-0.08888499438762665,0.20694246888160706,0.3864911198616028,-0.09551577270030975,0.2897561192512512,0.2792907953262329,0.0017001084052026272,0.25202441215515137,0.20066533982753754,-0.07082534581422806,0.2638063430786133,0.4035117030143738,-0.06303957104682922,0.28351694345474243,0.38688355684280396,-0.04084169119596481,0.3914346694946289,0.3000083267688751,-0.011545699089765549,0.36633968353271484,0.21079210937023163,-0.08909823000431061,0.35603171586990356,0.39640405774116516,-0.04409710317850113,0.3728954792022705,0.39601925015449524,0.005083141848444939,0.48784562945365906,0.33173003792762756,-0.032567594200372696,0.46457168459892273,0.2710614800453186,-0.06969838589429855,0.43469715118408203,0.3962905704975128,-0.038680300116539,0.4403389096260071,0.4134681820869446,-0.005910289008170366
a,0.5777705907821655,0.6665631532669067,-1.3567984069595695e-06,0.4644588232040405,0.6320461630821228,-0.06395119428634644,0.3586736023426056,0.42762503027915955,-0.0789688229560852,0.33121347427368164,0.2202690690755844,-0.09018835425376892,0.3447068929672241,0.08285132050514221,-0.08545435965061188,0.4146888256072998,0.2535345256328583,-0.0096198171377182,0.40864622592926025,0.15105651319026947,-0.0700974240899086,0.43013185262680054,0.30543485283851624,-0.08532856404781342,0.440119206905365,0.32691624760627747,-0.08918976038694382,0.5025840997695923,0.2507929801940918,-0.0030758946668356657,0.4988994896411896,0.16420027613639832,-0.06558606773614883,0.4994628131389618,0.3539350628852844,-0.05650652199983597,0.49855750799179077,0.3388366103172302,-0.03485661745071411,0.5876076221466064,0.2689751982688904,-0.013784059323370457,0.5953363180160522,0.18058054149150848,-0.08494237065315247,0.5782443881034851,0.35153985023498535,-0.046972811222076416,0.5747047066688538,0.3545089364051819,-0.005215183831751347,0.6724967956542969,0.2925803065299988,-0.031077846884727478,0.6728131175041199,0.22106917202472687,-0.06978580355644226,0.6493707895278931,0.34426113963127136,-0.043636880815029144,0.6432827711105347,0.3704480528831482,-0.015142357908189297
a,0.8480851650238037,0.6449774503707886,-1.1388048051230726e-06,0.7306711673736572,0.59392249584198,-0.06822963804006577,0.6351979374885559,0.42423132061958313,-0.08565069735050201,0.6044018268585205,0.24575895071029663,-0.09851853549480438,0.6149323582649231,0.11895367503166199,-0.09338854998350143,0.675879955291748,0.2617453932762146,0.004011752549558878,0.6841303706169128,0.17013080418109894,-0.05759212747216225,0.7083008885383606,0.3143545985221863,-0.07421115040779114,0.7057281136512756,0.3331579864025116,-0.07681065797805786,0.7613757848739624,0.25429558753967285,0.014491396956145763,0.7707722783088684,0.18082037568092346,-0.05426842346787453,0.7765844464302063,0.35916420817375183,-0.054241955280303955,0.7589291334152222,0.33918794989585876,-0.03564481809735298,0.8425332307815552,0.26169124245643616,0.006830385886132717,0.8560924530029297,0.19408945739269257,-0.07038546353578568,0.8464561700820923,0.3535671830177307,-0.04447910189628601,0.8272936344146729,0.34734272956848145,-0.007238028105348349,0.9204748868942261,0.2752422094345093,-0.0071383570320904255,0.9301499128341675,0.2297665774822235,-0.04996121674776077,0.9108393788337708,0.34557509422302246,-0.03206716850399971,0.8905143141746521,0.3630836606025696,-0.006997422780841589
a,0.23107793927192688,0.5979119539260864,-5.802251052955398e-07,0.17439155280590057,0.5899351835250854,-0.03356851637363434,0.12361901253461838,0.5013547539710999,-0.0413086824119091,0.105894535779953,0.4118019640445709,-0.046477705240249634,0.10141073167324066,0.349359393119812,-0.04500272497534752,0.1401108205318451,0.42902201414108276,-0.00686116935685277,0.14056983590126038,0.38120830059051514,-0.03666014224290848,0.1553097516298294,0.4484621286392212,-0.04482739418745041,0.15722425282001495,0.46485036611557007,-0.04639184847474098,0.1819850206375122,0.4212505519390106,-0.00340871699154377,0.18387039005756378,0.38181665539741516,-0.034839462488889694,0.1906055212020874,0.4668739438056946,-0.032712895423173904,0.18661871552467346,0.4731522798538208,-0.023158427327871323,0.22267143428325653,0.42345884442329407,-0.008403799496591091,0.2287466824054718,0.38290464878082275,-0.04559627175331116,0.22800572216510773,0.4644627571105957,-0.030494187027215958,0.22129014134407043,0.4781171679496765,-0.011292664334177971,0.26354479789733887,0.43097299337387085,-0.01646409183740616,0.26754650473594666,0.4026396870613098,-0.03992455452680588,0.2632632851600647,0.46431902050971985,-0.02988847903907299,0.25528398156166077,0.4839380085468292,-0.016830652952194214
a,0.5695077776908875,0.6055802702903748,-5.57923726773879e-07,0.5007636547088623,0.5829203724861145,-0.021340928971767426,0.4481319189071655,0.5068649053573608,-0.02384289912879467,0.4297996759414673,0.42277705669403076,-0.027673209086060524,0.42683273553848267,0.3597767949104309,-0.025832096114754677,0.4748934507369995,0.43558746576309204,0.01910306140780449,0.46806105971336365,0.3838297128677368,-0.01018311083316803,0.4785080850124359,0.44551047682762146,-0.024818796664476395,0.4834895133972168,0.47852665185928345,-0.028539733961224556,0.512648344039917,0.42546477913856506,0.019686728715896606,0.5067114233970642,0.3857811689376831,-0.008437533862888813,0.5170042514801025,0.4570183753967285,-0.013072558678686619,0.5204897522926331,0.48039257526397705,-0.007757666986435652,0.5501692891120911,0.42372754216194153,0.011950374580919743,0.5439124703407288,0.38537704944610596,-0.018394263461232185,0.5492145419120789,0.45537224411964417,-0.0073671042919158936,0.5506567358970642,0.48218923807144165,0.009311774745583534,0.589240312576294,0.4272781014442444,0.0017511796904727817,0.5806494355201721,0.39255353808403015,-0.01270742155611515,0.5789972543716431,0.4477537274360657,-0.000990535831078887,0.5780215859413147,0.47166571021080017,0.012920274399220943
